Training log at 2025-10-12 16:16:34
Epoch [1/1000], time: 2025-10-12 16:17:46 
Loss: 5.2831, Accuracy: 0.85%
Epoch [2/1000], time: 2025-10-12 16:18:58 
Loss: 5.1810, Accuracy: 1.59%
Epoch [3/1000], time: 2025-10-12 16:20:10 
Loss: 5.0686, Accuracy: 2.48%
Epoch [4/1000], time: 2025-10-12 16:21:22 
Loss: 4.9536, Accuracy: 2.97%
Epoch [5/1000], time: 2025-10-12 16:22:34 
Loss: 4.8149, Accuracy: 3.85%
