Training log at 2025-10-12 16:24:40
Epoch [1/1000], time: 2025-10-12 16:25:52 
Epoch [36/1000], time: 2025-10-12 17:07:40 
Loss: 3.1060, Accuracy: 25.57%
Epoch [37/1000], time: 2025-10-12 17:08:51 
Loss: 3.0590, Accuracy: 26.21%
Epoch [38/1000], time: 2025-10-12 17:10:03 
Loss: 3.0467, Accuracy: 26.03%
Epoch [39/1000], time: 2025-10-12 17:11:15 
Loss: 3.0102, Accuracy: 27.34%
Epoch [40/1000], time: 2025-10-12 17:12:26 
Loss: 2.9487, Accuracy: 28.56%
Epoch [41/1000], time: 2025-10-12 17:13:38 
Loss: 2.9353, Accuracy: 29.34%
Epoch [42/1000], time: 2025-10-12 17:14:50 
Loss: 2.8970, Accuracy: 29.83%
Epoch [43/1000], time: 2025-10-12 17:16:02 
Loss: 2.8822, Accuracy: 30.12%
Epoch [44/1000], time: 2025-10-12 17:17:13 
Loss: 2.8471, Accuracy: 30.84%
Epoch [45/1000], time: 2025-10-12 17:18:25 
Loss: 2.8370, Accuracy: 31.27%
Epoch [46/1000], time: 2025-10-12 17:19:37 
Loss: 2.8036, Accuracy: 31.83%
Epoch [47/1000], time: 2025-10-12 17:20:48 
Loss: 2.7555, Accuracy: 32.11%
Epoch [48/1000], time: 2025-10-12 17:22:00 
Loss: 2.7276, Accuracy: 33.54%
Epoch [49/1000], time: 2025-10-12 17:23:12 
Loss: 2.6578, Accuracy: 34.13%
Epoch [50/1000], time: 2025-10-12 17:24:23 
Loss: 2.6636, Accuracy: 34.55%
Epoch [51/1000], time: 2025-10-12 17:25:35 
Loss: 2.6134, Accuracy: 35.14%
Epoch [52/1000], time: 2025-10-12 17:26:47 
Loss: 2.6351, Accuracy: 35.54%
Epoch [53/1000], time: 2025-10-12 17:27:59 
Loss: 2.5836, Accuracy: 36.21%
Epoch [54/1000], time: 2025-10-12 17:29:10 
Loss: 2.5399, Accuracy: 37.45%
Epoch [55/1000], time: 2025-10-12 17:30:22 
Loss: 2.5261, Accuracy: 37.49%
Epoch [56/1000], time: 2025-10-12 17:31:33 
Loss: 2.5238, Accuracy: 37.24%
Epoch [57/1000], time: 2025-10-12 17:32:45 
Loss: 2.5110, Accuracy: 38.33%
Epoch [58/1000], time: 2025-10-12 17:33:57 
Loss: 2.4795, Accuracy: 38.70%
Epoch [59/1000], time: 2025-10-12 17:35:08 
Loss: 2.4301, Accuracy: 39.40%
Epoch [60/1000], time: 2025-10-12 17:36:20 
Loss: 2.4004, Accuracy: 41.22%
Epoch [61/1000], time: 2025-10-12 17:37:32 
Loss: 2.3938, Accuracy: 40.58%
Epoch [62/1000], time: 2025-10-12 17:38:44 
Loss: 2.3794, Accuracy: 40.99%
Epoch [63/1000], time: 2025-10-12 17:39:55 
Loss: 2.3504, Accuracy: 41.88%
Epoch [64/1000], time: 2025-10-12 17:41:07 
Loss: 2.3242, Accuracy: 42.19%
Epoch [65/1000], time: 2025-10-12 17:42:19 
Loss: 2.2968, Accuracy: 42.82%
Epoch [66/1000], time: 2025-10-12 17:43:30 
Loss: 2.3008, Accuracy: 42.45%
Epoch [67/1000], time: 2025-10-12 17:44:42 
Loss: 2.2759, Accuracy: 43.54%
Epoch [68/1000], time: 2025-10-12 17:45:54 
Loss: 2.2484, Accuracy: 44.14%
Epoch [69/1000], time: 2025-10-12 17:47:05 
Loss: 2.2284, Accuracy: 43.90%
Epoch [70/1000], time: 2025-10-12 17:48:17 
Loss: 2.2251, Accuracy: 44.53%
Epoch [71/1000], time: 2025-10-12 17:49:28 
Loss: 2.1827, Accuracy: 45.27%
Epoch [72/1000], time: 2025-10-12 17:50:40 
Loss: 2.1643, Accuracy: 45.79%
Epoch [73/1000], time: 2025-10-12 17:51:52 
Loss: 2.1312, Accuracy: 46.15%
Epoch [74/1000], time: 2025-10-12 17:53:03 
Loss: 2.1354, Accuracy: 46.86%
Epoch [75/1000], time: 2025-10-12 17:54:15 
Loss: 2.1098, Accuracy: 46.64%
Epoch [76/1000], time: 2025-10-12 17:55:27 
Loss: 2.0586, Accuracy: 48.26%
Epoch [77/1000], time: 2025-10-12 17:56:38 
Loss: 2.0800, Accuracy: 47.50%
Epoch [78/1000], time: 2025-10-12 17:57:50 
Loss: 2.0617, Accuracy: 48.49%
Epoch [79/1000], time: 2025-10-12 17:59:02 
Loss: 2.0433, Accuracy: 48.30%
Epoch [80/1000], time: 2025-10-12 18:00:14 
Loss: 2.0171, Accuracy: 49.23%
Epoch [81/1000], time: 2025-10-12 18:01:25 
Loss: 2.0026, Accuracy: 49.60%
Epoch [82/1000], time: 2025-10-12 18:02:37 
Loss: 1.9745, Accuracy: 49.86%
Epoch [83/1000], time: 2025-10-12 18:03:49 
Loss: 1.9588, Accuracy: 51.02%
Epoch [84/1000], time: 2025-10-12 18:05:01 
Loss: 1.9504, Accuracy: 51.18%
Epoch [85/1000], time: 2025-10-12 18:06:12 
Loss: 1.9059, Accuracy: 51.72%
Epoch [86/1000], time: 2025-10-12 18:07:24 
Loss: 1.8958, Accuracy: 52.55%
Epoch [87/1000], time: 2025-10-12 18:08:36 
Loss: 1.8980, Accuracy: 52.57%
Epoch [88/1000], time: 2025-10-12 18:09:47 
Loss: 1.8862, Accuracy: 52.68%
Epoch [89/1000], time: 2025-10-12 18:10:58 
Loss: 1.8725, Accuracy: 52.98%
Epoch [90/1000], time: 2025-10-12 18:12:10 
Loss: 1.8566, Accuracy: 52.77%
Epoch [91/1000], time: 2025-10-12 18:13:22 
Loss: 1.8334, Accuracy: 53.52%
Epoch [92/1000], time: 2025-10-12 18:14:34 
Loss: 1.8315, Accuracy: 53.80%
Epoch [93/1000], time: 2025-10-12 18:15:45 
Loss: 1.8319, Accuracy: 54.15%
Epoch [94/1000], time: 2025-10-12 18:16:57 
Loss: 1.7815, Accuracy: 55.08%
Epoch [95/1000], time: 2025-10-12 18:18:09 
Loss: 1.8215, Accuracy: 54.59%
Epoch [96/1000], time: 2025-10-12 18:19:20 
Loss: 1.7447, Accuracy: 55.93%
Epoch [97/1000], time: 2025-10-12 18:20:32 
Loss: 1.7710, Accuracy: 55.52%
Epoch [98/1000], time: 2025-10-12 18:21:43 
Loss: 1.7417, Accuracy: 56.15%
Epoch [99/1000], time: 2025-10-12 18:22:55 
Loss: 1.7524, Accuracy: 56.28%
Epoch [100/1000], time: 2025-10-12 18:24:07 
Loss: 1.7319, Accuracy: 56.23%
Epoch [101/1000], time: 2025-10-12 18:25:19 
Loss: 1.6962, Accuracy: 57.14%
Epoch [102/1000], time: 2025-10-12 18:26:30 
Loss: 1.6922, Accuracy: 56.70%
Epoch [103/1000], time: 2025-10-12 18:27:42 
Loss: 1.6742, Accuracy: 58.09%
Epoch [104/1000], time: 2025-10-12 18:28:53 
Loss: 1.6553, Accuracy: 58.65%
Epoch [105/1000], time: 2025-10-12 18:30:05 
Loss: 1.6595, Accuracy: 58.25%
Epoch [106/1000], time: 2025-10-12 18:31:17 
Loss: 1.6458, Accuracy: 58.49%
Epoch [107/1000], time: 2025-10-12 18:32:28 
Loss: 1.6386, Accuracy: 58.77%
Epoch [108/1000], time: 2025-10-12 18:33:40 
Loss: 1.6140, Accuracy: 59.43%
Epoch [109/1000], time: 2025-10-12 18:34:52 
Loss: 1.5927, Accuracy: 60.39%
Epoch [110/1000], time: 2025-10-12 18:36:03 
Loss: 1.5794, Accuracy: 60.08%
Epoch [111/1000], time: 2025-10-12 18:37:15 
Loss: 1.6003, Accuracy: 59.56%
Epoch [112/1000], time: 2025-10-12 18:38:27 
Loss: 1.5756, Accuracy: 60.31%
Epoch [113/1000], time: 2025-10-12 18:39:39 
Loss: 1.5541, Accuracy: 60.64%
Epoch [114/1000], time: 2025-10-12 18:40:51 
Loss: 1.5425, Accuracy: 60.76%
Epoch [115/1000], time: 2025-10-12 18:42:03 
Loss: 1.5346, Accuracy: 61.39%
Epoch [116/1000], time: 2025-10-12 18:43:14 
Loss: 1.5193, Accuracy: 61.61%
Epoch [117/1000], time: 2025-10-12 18:44:26 
Loss: 1.5145, Accuracy: 61.74%
Epoch [118/1000], time: 2025-10-12 18:45:38 
Loss: 1.4966, Accuracy: 62.06%
Epoch [119/1000], time: 2025-10-12 18:46:50 
Loss: 1.4703, Accuracy: 63.05%
Epoch [120/1000], time: 2025-10-12 18:48:02 
Loss: 1.4548, Accuracy: 63.31%
Epoch [121/1000], time: 2025-10-12 18:49:14 
Loss: 1.4558, Accuracy: 63.20%
Epoch [122/1000], time: 2025-10-12 18:50:26 
Loss: 1.4572, Accuracy: 63.44%
Epoch [123/1000], time: 2025-10-12 18:51:37 
Loss: 1.4534, Accuracy: 63.35%
Epoch [124/1000], time: 2025-10-12 18:52:49 
Loss: 1.4598, Accuracy: 63.29%
Epoch [125/1000], time: 2025-10-12 18:54:01 
Loss: 1.4209, Accuracy: 64.28%
Epoch [126/1000], time: 2025-10-12 18:55:13 
Loss: 1.4237, Accuracy: 63.67%
Epoch [127/1000], time: 2025-10-12 18:56:25 
Loss: 1.4243, Accuracy: 64.13%
Epoch [128/1000], time: 2025-10-12 18:57:37 
Loss: 1.4268, Accuracy: 64.19%
Epoch [129/1000], time: 2025-10-12 18:58:49 
Loss: 1.4072, Accuracy: 64.80%
Epoch [130/1000], time: 2025-10-12 19:00:01 
Loss: 1.4160, Accuracy: 64.54%
Epoch [131/1000], time: 2025-10-12 19:01:13 
Loss: 1.3493, Accuracy: 66.44%
Epoch [132/1000], time: 2025-10-12 19:02:25 
Loss: 1.3840, Accuracy: 65.64%
Epoch [133/1000], time: 2025-10-12 19:03:37 
Loss: 1.3691, Accuracy: 65.95%
Epoch [134/1000], time: 2025-10-12 19:04:49 
Loss: 1.3481, Accuracy: 65.93%
Epoch [135/1000], time: 2025-10-12 19:06:01 
Loss: 1.3073, Accuracy: 67.42%
Epoch [136/1000], time: 2025-10-12 19:07:13 
Loss: 1.3238, Accuracy: 67.06%
Epoch [137/1000], time: 2025-10-12 19:08:24 
Loss: 1.3593, Accuracy: 65.91%
Epoch [138/1000], time: 2025-10-12 19:09:36 
Loss: 1.3328, Accuracy: 67.29%
Epoch [139/1000], time: 2025-10-12 19:10:48 
Loss: 1.3052, Accuracy: 67.25%
Epoch [140/1000], time: 2025-10-12 19:12:00 
Loss: 1.3157, Accuracy: 67.52%
Epoch [141/1000], time: 2025-10-12 19:13:12 
Loss: 1.2873, Accuracy: 68.03%
Epoch [142/1000], time: 2025-10-12 19:14:24 
Loss: 1.2991, Accuracy: 67.31%
Epoch [143/1000], time: 2025-10-12 19:15:36 
Loss: 1.2587, Accuracy: 68.57%
Epoch [144/1000], time: 2025-10-12 19:16:48 
Loss: 1.2396, Accuracy: 68.84%
Epoch [145/1000], time: 2025-10-12 19:18:00 
Loss: 1.2842, Accuracy: 68.72%
Epoch [146/1000], time: 2025-10-12 19:19:12 
Loss: 1.2704, Accuracy: 68.43%
Epoch [147/1000], time: 2025-10-12 19:20:24 
Loss: 1.2292, Accuracy: 69.50%
Epoch [148/1000], time: 2025-10-12 19:21:36 
Loss: 1.2508, Accuracy: 69.24%
Epoch [149/1000], time: 2025-10-12 19:22:48 
Loss: 1.2274, Accuracy: 69.88%
Epoch [150/1000], time: 2025-10-12 19:23:59 
Loss: 1.2156, Accuracy: 70.43%
Epoch [151/1000], time: 2025-10-12 19:25:11 
Loss: 1.2279, Accuracy: 69.86%
Epoch [152/1000], time: 2025-10-12 19:26:23 
Loss: 1.2036, Accuracy: 70.13%
Epoch [153/1000], time: 2025-10-12 19:27:35 
Loss: 1.2140, Accuracy: 69.73%
Epoch [154/1000], time: 2025-10-12 19:28:46 
Loss: 1.1848, Accuracy: 70.46%
Epoch [155/1000], time: 2025-10-12 19:29:58 
Loss: 1.1859, Accuracy: 70.46%
Epoch [156/1000], time: 2025-10-12 19:31:10 
Loss: 1.1941, Accuracy: 70.09%
Epoch [157/1000], time: 2025-10-12 19:32:22 
Loss: 1.1889, Accuracy: 70.60%
Epoch [158/1000], time: 2025-10-12 19:33:34 
Loss: 1.1570, Accuracy: 71.41%
Epoch [159/1000], time: 2025-10-12 19:34:46 
Loss: 1.1575, Accuracy: 71.66%
Epoch [160/1000], time: 2025-10-12 19:35:57 
Loss: 1.1504, Accuracy: 72.32%
Epoch [161/1000], time: 2025-10-12 19:37:09 
Loss: 1.1728, Accuracy: 70.97%
Epoch [162/1000], time: 2025-10-12 19:38:21 
Loss: 1.1390, Accuracy: 72.24%
Epoch [163/1000], time: 2025-10-12 19:39:33 
Loss: 1.1345, Accuracy: 71.81%
Epoch [164/1000], time: 2025-10-12 19:40:45 
Loss: 1.1419, Accuracy: 71.70%
Epoch [165/1000], time: 2025-10-12 19:41:57 
Loss: 1.1260, Accuracy: 72.45%
Epoch [166/1000], time: 2025-10-12 19:43:08 
Loss: 1.1484, Accuracy: 71.93%
Epoch [167/1000], time: 2025-10-12 19:44:20 
Loss: 1.1183, Accuracy: 72.21%
Epoch [168/1000], time: 2025-10-12 19:45:32 
Loss: 1.1502, Accuracy: 71.76%
Epoch [169/1000], time: 2025-10-12 19:46:44 
Loss: 1.0988, Accuracy: 72.15%
Epoch [170/1000], time: 2025-10-12 19:47:56 
Loss: 1.0815, Accuracy: 73.88%
Epoch [171/1000], time: 2025-10-12 19:49:08 
Loss: 1.1100, Accuracy: 72.79%
Epoch [172/1000], time: 2025-10-12 19:50:20 
Loss: 1.1049, Accuracy: 72.78%
Epoch [173/1000], time: 2025-10-12 19:51:32 
Loss: 1.0700, Accuracy: 73.46%
Epoch [174/1000], time: 2025-10-12 19:52:44 
Loss: 1.0724, Accuracy: 73.09%
Epoch [175/1000], time: 2025-10-12 19:53:55 
Loss: 1.0508, Accuracy: 74.20%
Epoch [176/1000], time: 2025-10-12 19:55:07 
Loss: 1.0638, Accuracy: 74.02%
Epoch [177/1000], time: 2025-10-12 19:56:19 
Loss: 1.0470, Accuracy: 74.50%
Epoch [178/1000], time: 2025-10-12 19:57:31 
Loss: 1.0393, Accuracy: 74.40%
Epoch [179/1000], time: 2025-10-12 19:58:43 
Loss: 1.0607, Accuracy: 73.99%
Epoch [180/1000], time: 2025-10-12 19:59:55 
Loss: 1.0652, Accuracy: 74.08%
Epoch [181/1000], time: 2025-10-12 20:01:07 
Loss: 1.0338, Accuracy: 74.76%
Epoch [182/1000], time: 2025-10-12 20:02:19 
Loss: 1.0446, Accuracy: 74.86%
Epoch [183/1000], time: 2025-10-12 20:03:31 
Loss: 1.0507, Accuracy: 74.14%
Epoch [184/1000], time: 2025-10-12 20:04:43 
Loss: 1.0425, Accuracy: 74.62%
Epoch [185/1000], time: 2025-10-12 20:05:54 
Loss: 1.0233, Accuracy: 75.55%
Epoch [186/1000], time: 2025-10-12 20:07:06 
Loss: 1.0158, Accuracy: 75.29%
Epoch [187/1000], time: 2025-10-12 20:08:18 
Loss: 1.0238, Accuracy: 75.41%
Epoch [188/1000], time: 2025-10-12 20:09:30 
Loss: 1.0225, Accuracy: 75.27%
Epoch [189/1000], time: 2025-10-12 20:10:42 
Loss: 1.0359, Accuracy: 75.23%
Epoch [190/1000], time: 2025-10-12 20:11:53 
Loss: 0.9972, Accuracy: 75.62%
Epoch [191/1000], time: 2025-10-12 20:13:05 
Loss: 0.9947, Accuracy: 75.64%
Epoch [192/1000], time: 2025-10-12 20:14:17 
Loss: 1.0086, Accuracy: 75.30%
Epoch [193/1000], time: 2025-10-12 20:15:29 
Loss: 1.0094, Accuracy: 75.69%
Epoch [194/1000], time: 2025-10-12 20:16:40 
Loss: 0.9868, Accuracy: 76.72%
Epoch [195/1000], time: 2025-10-12 20:17:52 
Loss: 0.9782, Accuracy: 76.11%
Epoch [196/1000], time: 2025-10-12 20:19:04 
Loss: 1.0044, Accuracy: 76.04%
Epoch [197/1000], time: 2025-10-12 20:20:16 
Loss: 0.9758, Accuracy: 76.16%
Epoch [198/1000], time: 2025-10-12 20:21:28 
Loss: 1.0046, Accuracy: 75.55%
Epoch [199/1000], time: 2025-10-12 20:22:39 
Loss: 0.9873, Accuracy: 76.30%
Epoch [200/1000], time: 2025-10-12 20:23:51 
Loss: 0.9639, Accuracy: 76.83%
Epoch [201/1000], time: 2025-10-12 20:25:03 
Loss: 0.9639, Accuracy: 77.09%
Epoch [202/1000], time: 2025-10-12 20:26:15 
Loss: 0.9886, Accuracy: 76.09%
Epoch [203/1000], time: 2025-10-12 20:27:27 
Loss: 0.9676, Accuracy: 76.53%
Epoch [204/1000], time: 2025-10-12 20:28:39 
Loss: 0.9418, Accuracy: 77.30%
Epoch [205/1000], time: 2025-10-12 20:29:50 
Loss: 0.9467, Accuracy: 77.05%
Epoch [206/1000], time: 2025-10-12 20:31:02 
Loss: 0.9402, Accuracy: 76.90%
Epoch [207/1000], time: 2025-10-12 20:32:14 
Loss: 0.9292, Accuracy: 77.59%
Epoch [208/1000], time: 2025-10-12 20:33:26 
Loss: 0.9173, Accuracy: 77.84%
Epoch [209/1000], time: 2025-10-12 20:34:38 
Loss: 0.9521, Accuracy: 77.11%
Epoch [210/1000], time: 2025-10-12 20:35:50 
Loss: 0.9357, Accuracy: 77.36%
Epoch [211/1000], time: 2025-10-12 20:37:02 
Loss: 0.9331, Accuracy: 77.55%
Epoch [212/1000], time: 2025-10-12 20:38:14 
Loss: 0.9105, Accuracy: 78.27%
Epoch [213/1000], time: 2025-10-12 20:39:26 
Loss: 0.8946, Accuracy: 78.51%
Epoch [214/1000], time: 2025-10-12 20:40:38 
Loss: 0.9030, Accuracy: 78.31%
Epoch [215/1000], time: 2025-10-12 20:41:50 
Loss: 0.9431, Accuracy: 76.75%
Epoch [216/1000], time: 2025-10-12 20:43:02 
Loss: 0.8922, Accuracy: 78.34%
Epoch [217/1000], time: 2025-10-12 20:44:14 
Loss: 0.8891, Accuracy: 78.30%
Epoch [218/1000], time: 2025-10-12 20:45:26 
Loss: 0.9139, Accuracy: 78.15%
Epoch [219/1000], time: 2025-10-12 20:46:38 
Loss: 0.9042, Accuracy: 77.82%
Epoch [220/1000], time: 2025-10-12 20:47:50 
Loss: 0.8890, Accuracy: 78.50%
Epoch [221/1000], time: 2025-10-12 20:49:02 
Loss: 0.8769, Accuracy: 78.76%
Epoch [222/1000], time: 2025-10-12 20:50:14 
Loss: 0.8930, Accuracy: 78.41%
Epoch [223/1000], time: 2025-10-12 20:51:26 
Loss: 0.9254, Accuracy: 77.58%
Epoch [224/1000], time: 2025-10-12 20:52:38 
Loss: 0.8663, Accuracy: 78.77%
Epoch [225/1000], time: 2025-10-12 20:53:50 
Loss: 0.8860, Accuracy: 78.41%
Epoch [226/1000], time: 2025-10-12 20:55:02 
Loss: 0.8854, Accuracy: 78.27%
Epoch [227/1000], time: 2025-10-12 20:56:14 
Loss: 0.8840, Accuracy: 78.81%
Epoch [228/1000], time: 2025-10-12 20:57:26 
Loss: 0.8543, Accuracy: 79.46%
Epoch [229/1000], time: 2025-10-12 20:58:38 
Loss: 0.8811, Accuracy: 78.55%
Epoch [230/1000], time: 2025-10-12 20:59:50 
Loss: 0.8771, Accuracy: 79.36%
Epoch [231/1000], time: 2025-10-12 21:01:02 
Loss: 0.8695, Accuracy: 79.20%
Epoch [232/1000], time: 2025-10-12 21:02:14 
Loss: 0.8767, Accuracy: 79.02%
Epoch [233/1000], time: 2025-10-12 21:03:26 
Loss: 0.8827, Accuracy: 79.07%
Epoch [234/1000], time: 2025-10-12 21:04:38 
Loss: 0.8522, Accuracy: 79.65%
Epoch [235/1000], time: 2025-10-12 21:05:50 
Loss: 0.8445, Accuracy: 79.87%
Epoch [236/1000], time: 2025-10-12 21:07:02 
Loss: 0.8392, Accuracy: 80.00%
Epoch [237/1000], time: 2025-10-12 21:08:14 
Loss: 0.8549, Accuracy: 79.56%
Epoch [238/1000], time: 2025-10-12 21:09:26 
Loss: 0.8416, Accuracy: 79.69%
Epoch [239/1000], time: 2025-10-12 21:10:38 
Loss: 0.8365, Accuracy: 79.86%
Epoch [240/1000], time: 2025-10-12 21:11:50 
Loss: 0.8291, Accuracy: 80.17%
Epoch [241/1000], time: 2025-10-12 21:13:02 
Loss: 0.8540, Accuracy: 79.31%
Epoch [242/1000], time: 2025-10-12 21:14:14 
Loss: 0.8284, Accuracy: 80.30%
Epoch [243/1000], time: 2025-10-12 21:15:26 
Loss: 0.8253, Accuracy: 80.32%
Epoch [244/1000], time: 2025-10-12 21:16:38 
Loss: 0.8232, Accuracy: 80.46%
Epoch [245/1000], time: 2025-10-12 21:17:50 
Loss: 0.8453, Accuracy: 80.07%
Epoch [246/1000], time: 2025-10-12 21:19:02 
Loss: 0.8137, Accuracy: 80.53%
Epoch [247/1000], time: 2025-10-12 21:20:14 
Loss: 0.8300, Accuracy: 79.96%
Epoch [248/1000], time: 2025-10-12 21:21:26 
Loss: 0.8280, Accuracy: 79.84%
Epoch [249/1000], time: 2025-10-12 21:22:38 
Loss: 0.8449, Accuracy: 79.80%
Epoch [250/1000], time: 2025-10-12 21:23:50 
Loss: 0.8265, Accuracy: 80.25%
Epoch [251/1000], time: 2025-10-12 21:25:02 
Loss: 0.8066, Accuracy: 80.36%
Epoch [252/1000], time: 2025-10-12 21:26:14 
Loss: 0.7871, Accuracy: 80.99%
Epoch [253/1000], time: 2025-10-12 21:27:26 
Loss: 0.8160, Accuracy: 80.84%
Epoch [254/1000], time: 2025-10-12 21:28:38 
Loss: 0.8428, Accuracy: 79.98%
Epoch [255/1000], time: 2025-10-12 21:29:50 
Loss: 0.7952, Accuracy: 81.52%
Epoch [256/1000], time: 2025-10-12 21:31:02 
Loss: 0.7996, Accuracy: 81.16%
Epoch [257/1000], time: 2025-10-12 21:32:14 
Loss: 0.7931, Accuracy: 80.97%
Epoch [258/1000], time: 2025-10-12 21:33:26 
Loss: 0.8138, Accuracy: 81.12%
Epoch [259/1000], time: 2025-10-12 21:34:38 
Loss: 0.7846, Accuracy: 81.08%
Epoch [260/1000], time: 2025-10-12 21:35:50 
Loss: 0.7863, Accuracy: 80.98%
Epoch [261/1000], time: 2025-10-12 21:37:02 
Loss: 0.8118, Accuracy: 80.89%
Epoch [262/1000], time: 2025-10-12 21:38:14 
Loss: 0.7890, Accuracy: 81.06%
Epoch [263/1000], time: 2025-10-12 21:39:26 
Loss: 0.7869, Accuracy: 80.97%
Epoch [264/1000], time: 2025-10-12 21:40:38 
Loss: 0.7750, Accuracy: 81.40%
Epoch [265/1000], time: 2025-10-12 21:41:50 
Loss: 0.8026, Accuracy: 81.56%
Epoch [266/1000], time: 2025-10-12 21:43:02 
Loss: 0.7886, Accuracy: 81.11%
Epoch [267/1000], time: 2025-10-12 21:44:14 
Loss: 0.7771, Accuracy: 81.40%
Epoch [268/1000], time: 2025-10-12 21:45:26 
Loss: 0.7762, Accuracy: 81.41%
Epoch [269/1000], time: 2025-10-12 21:46:38 
Loss: 0.7731, Accuracy: 81.57%
Epoch [270/1000], time: 2025-10-12 21:47:50 
Loss: 0.7636, Accuracy: 81.72%
Epoch [271/1000], time: 2025-10-12 21:49:02 
Loss: 0.7621, Accuracy: 81.76%
Epoch [272/1000], time: 2025-10-12 21:50:14 
Loss: 0.8045, Accuracy: 81.09%
Epoch [273/1000], time: 2025-10-12 21:51:26 
Loss: 0.7987, Accuracy: 81.49%
Epoch [274/1000], time: 2025-10-12 21:52:37 
Loss: 0.7639, Accuracy: 81.67%
Epoch [275/1000], time: 2025-10-12 21:53:49 
Loss: 0.7790, Accuracy: 81.73%
Epoch [276/1000], time: 2025-10-12 21:55:01 
Loss: 0.7398, Accuracy: 82.79%
Epoch [277/1000], time: 2025-10-12 21:56:12 
Loss: 0.7760, Accuracy: 81.71%
Epoch [278/1000], time: 2025-10-12 21:57:24 
Loss: 0.7639, Accuracy: 81.83%
Epoch [279/1000], time: 2025-10-12 21:58:36 
Loss: 0.7471, Accuracy: 82.55%
Epoch [280/1000], time: 2025-10-12 21:59:48 
Loss: 0.7314, Accuracy: 82.53%
Epoch [281/1000], time: 2025-10-12 22:00:59 
Loss: 0.7488, Accuracy: 82.29%
Epoch [282/1000], time: 2025-10-12 22:02:11 
Loss: 0.7583, Accuracy: 81.84%
Epoch [283/1000], time: 2025-10-12 22:03:23 
Loss: 0.7580, Accuracy: 81.84%
Epoch [284/1000], time: 2025-10-12 22:04:35 
Loss: 0.7774, Accuracy: 81.67%
